word,count,FAC,date,article_index
cafe_2020-07-29_19968,1,cafe,2020-07-29,19968
Laqees_2020-07-29_19968,1,Laqees,2020-07-29,19968
Havilland_2020-07-29_19967,1,Havilland,2020-07-29,19967
de_2020-07-29_19967,1,de,2020-07-29,19967
Olivia_2020-07-29_19967,1,Olivia,2020-07-29,19967
Watch_2020-07-29_19967,1,Watch,2020-07-29,19967
Fisher_2020-07-15_19949,1,Fisher,2020-07-15,19949
Delaware_2020-07-14_19947,1,Delaware,2020-07-14,19947
Shirkhan_2020-08-06_19978,1,Shirkhan,2020-08-06,19978
Force_2020-07-14_19947,1,Force,2020-07-14,19947
Air_2020-07-02_19930,1,Air,2020-07-02,19930
Dover_2020-07-02_19930,1,Dover,2020-07-02,19930
Base_2020-07-01_19924,1,Base,2020-07-01,19924
Air_2020-07-01_19924,1,Air,2020-07-01,19924
Bagram_2020-07-01_19924,1,Bagram,2020-07-01,19924
Cuba_2020-06-30_19918,1,Cuba,2020-06-30,19918
Bay_2020-06-30_19918,1,Bay,2020-06-30,19918
Guantánamo_2020-06-30_19918,1,Guantánamo,2020-06-30,19918
Base_2020-06-30_19917,1,Base,2020-06-30,19917
Air_2020-06-30_19917,1,Air,2020-06-30,19917
Bagram_2020-06-30_19917,1,Bagram,2020-06-30,19917
Colo._2020-06-30_19917,1,Colo.,2020-06-30,19917
Carson_2020-06-30_19917,1,Carson,2020-06-30,19917
Fort_2020-06-30_19917,1,Fort,2020-06-30,19917
Base_2020-06-30_19914,1,Base,2020-06-30,19914
Force_2020-07-02_19930,1,Force,2020-07-02,19930
Base_2020-07-02_19930,1,Base,2020-07-02,19930
mosques_2020-07-02_19933,1,mosques,2020-07-02,19933
village_2020-07-09_19939,1,village,2020-07-09,19939
Dover_2020-07-14_19947,1,Dover,2020-07-14,19947
hour_2020-07-14_19947,1,hour,2020-07-14,19947
Robbie_2020-07-14_19947,1,Robbie,2020-07-14,19947
Disneyland_2020-07-13_19945,1,Disneyland,2020-07-13,19945
Monde_2020-07-09_19941,1,Monde,2020-07-09,19941
Le_2020-07-09_19941,1,Le,2020-07-09,19941
Qerghiz_2020-07-09_19939,1,Qerghiz,2020-07-09,19939
Cinnamon_2020-07-02_19933,1,Cinnamon,2020-07-02,19933
Village_2020-07-09_19939,1,Village,2020-07-09,19939
Shinky_2020-07-09_19939,1,Shinky,2020-07-09,19939
Base_2020-07-03_19935,1,Base,2020-07-03,19935
Air_2020-07-03_19935,1,Air,2020-07-03,19935
Bagram_2020-07-03_19935,1,Bagram,2020-07-03,19935
Grand_2020-07-02_19933,1,Grand,2020-07-02,19933
Hairatan_2020-08-06_19978,1,Hairatan,2020-08-06,19978
Port_2020-08-06_19978,1,Port,2020-08-06,19978
Bagram_2020-10-16_20044,1,Bagram,2020-10-16,20044
McKenzie_2020-09-13_20010,1,McKenzie,2020-09-13,20010
Garden_2020-09-30_20025,1,Garden,2020-09-30,20025
Square_2020-09-30_20025,1,Square,2020-09-30,20025
Madison_2020-09-30_20025,1,Madison,2020-09-30,20025
Dürer_2020-09-25_20023,1,Dürer,2020-09-25,20023
Capitol_2020-09-25_20023,1,Capitol,2020-09-25,20023
Bay_2020-09-22_20019,1,Bay,2020-09-22,20019
Guantánamo_2020-09-22_20019,1,Guantánamo,2020-09-22,20019
Robinhood_2020-09-21_20018,1,Robinhood,2020-09-21,20018
Ramzan_2020-09-19_20014,1,Ramzan,2020-09-19,20014
Sayed_2020-09-19_20014,1,Sayed,2020-09-19,20014
Airport_2020-09-15_20013,1,Airport,2020-09-15,20013
Heathrow_2020-09-15_20013,1,Heathrow,2020-09-15,20013
Cpl_2020-09-13_20011,1,Cpl,2020-09-13,20011
Lance_2020-09-13_20011,1,Lance,2020-09-13,20011
Metro_2020-09-13_20011,1,Metro,2020-09-13,20011
Wynta_2020-09-30_20025,1,Wynta,2020-09-30,20025
Amor_2020-09-30_20025,1,Amor,2020-09-30,20025
Rogers_2020-09-30_20025,1,Rogers,2020-09-30,20025
Firoz_2020-10-08_20032,1,Firoz,2020-10-08,20032
Anderlini_2020-10-13_20041,1,Anderlini,2020-10-13,20041
Naraghi_2020-10-13_20041,1,Naraghi,2020-10-13,20041
Sanam_2020-10-13_20041,1,Sanam,2020-10-13,20041
Twitter_2020-10-08_20033,1,Twitter,2020-10-08,20033
Zawool_2020-10-08_20032,1,Zawool,2020-10-08,20032
Sarayek_2020-10-08_20032,1,Sarayek,2020-10-08,20032
Madrasah_2020-10-08_20032,1,Madrasah,2020-10-08,20032
Kunduz_2020-10-08_20032,1,Kunduz,2020-10-08,20032
Kumri_2020-10-08_20032,1,Kumri,2020-10-08,20032
Pul_2020-10-08_20032,1,Pul,2020-10-08,20032
village_2020-10-08_20032,1,village,2020-10-08,20032
Khalilan_2020-10-08_20032,1,Khalilan,2020-10-08,20032
Police_2020-10-08_20032,1,Police,2020-10-08,20032
Second_2020-10-08_20032,1,Second,2020-10-08,20032
Bridge_2020-09-13_20010,1,Bridge,2020-09-13,20010
Europe_2020-09-04_20003,1,Europe,2020-09-04,20003
Kot_2020-08-06_19978,1,Kot,2020-08-06,19978
Washington_2020-09-04_20003,1,Washington,2020-09-04,20003
Alsati_2020-08-23_19989,1,Alsati,2020-08-23,19989
Wasseim_2020-08-23_19989,1,Wasseim,2020-08-23,19989
Mornings_2020-08-23_19988,1,Mornings,2020-08-23,19988
Afghanistan_2020-08-23_19988,1,Afghanistan,2020-08-23,19988
Iowa_2020-08-10_19983,1,Iowa,2020-08-10,19983
Center_2020-08-10_19983,1,Center,2020-08-10,19983
Sioux_2020-08-10_19983,1,Sioux,2020-08-10,19983
Lorengau_2020-08-07_19980,1,Lorengau,2020-08-07,19980
Sanarud_2020-08-06_19978,1,Sanarud,2020-08-06,19978
Chore_2020-08-06_19978,1,Chore,2020-08-06,19978
Arghistan_2020-08-06_19978,1,Arghistan,2020-08-06,19978
Eshaqzo_2020-08-06_19978,1,Eshaqzo,2020-08-06,19978
Ghazni_2020-08-06_19978,1,Ghazni,2020-08-06,19978
village_2020-08-06_19978,1,village,2020-08-06,19978
Bruj_2020-08-06_19978,1,Bruj,2020-08-06,19978
Leatherneck_2020-08-30_19995,1,Leatherneck,2020-08-30,19995
Dahan_2020-09-03_20000,1,Dahan,2020-09-03,20000
Tafraqi_2020-09-03_20000,1,Tafraqi,2020-09-03,20000
Qala_2020-09-03_20000,1,Qala,2020-09-03,20000
Fire_2020-09-03_20002,1,Fire,2020-09-03,20002
Great_2020-09-03_20002,1,Great,2020-09-03,20002
Darra_2020-09-03_20000,1,Darra,2020-09-03,20000
Anar_2020-09-03_20000,1,Anar,2020-09-03,20000
Mil_2020-09-03_20000,1,Mil,2020-09-03,20000
Kohsan_2020-09-03_20000,1,Kohsan,2020-09-03,20000
Islam_2020-09-03_20000,1,Islam,2020-09-03,20000
Nakhchi_2020-09-03_20000,1,Nakhchi,2020-09-03,20000
Square_2020-09-03_20000,1,Square,2020-09-03,20000
Taimani_2020-09-03_20000,1,Taimani,2020-09-03,20000
Province_2020-09-03_20000,1,Province,2020-09-03,20000
Sar_2020-09-03_20000,1,Sar,2020-09-03,20000
Konjak_2020-09-03_20000,1,Konjak,2020-09-03,20000
Khash_2020-09-03_20000,1,Khash,2020-09-03,20000
Bay_2021-03-27_20199,1,Bay,2021-03-27,20199
Camp_2021-03-27_20199,1,Camp,2021-03-27,20199
Dixie_2021-08-09_20480,1,Dixie,2021-08-09,20480
Airport_2021-07-04_20366,1,Airport,2021-07-04,20366
Bagram_2021-07-08_20376,1,Bagram,2021-07-08,20376
Moïse_2021-07-07_20375,1,Moïse,2021-07-07,20375
Background_2021-07-07_20375,1,Background,2021-07-07,20375
Prince_2021-07-07_20375,1,Prince,2021-07-07,20375
au_2021-07-07_20375,1,au,2021-07-07,20375
Port_2021-07-07_20375,1,Port,2021-07-07,20375
Base_2021-07-07_20372,1,Base,2021-07-07,20372
Air_2021-07-07_20372,1,Air,2021-07-07,20372
Bagram_2021-07-07_20372,1,Bagram,2021-07-07,20372
Braxton_2021-07-06_20371,1,Braxton,2021-07-06,20371
Toni_2021-07-06_20371,1,Toni,2021-07-06,20371
Carey_2021-07-06_20371,1,Carey,2021-07-06,20371
Mariah_2021-07-06_20371,1,Mariah,2021-07-06,20371
Base_2021-07-04_20367,1,Base,2021-07-04,20367
Air_2021-07-04_20367,1,Air,2021-07-04,20367
Air_2021-07-08_20376,1,Air,2021-07-08,20376
Base_2021-07-08_20376,1,Base,2021-07-08,20376
Kabul_2021-07-08_20376,1,Kabul,2021-07-08,20376
Old_2021-07-08_20379,1,Old,2021-07-08,20379
Bagram_2021-07-12_20391,1,Bagram,2021-07-12,20391
Center_2021-07-12_20390,1,Center,2021-07-12,20390
Wilson_2021-07-12_20390,1,Wilson,2021-07-12,20390
Plain_2021-07-09_20387,1,Plain,2021-07-09,20387
JacobsJamaica_2021-07-09_20387,1,JacobsJamaica,2021-07-09,20387
Avrom_2021-07-09_20387,1,Avrom,2021-07-09,20387
Nas_2021-07-08_20379,1,Nas,2021-07-08,20379
International_2021-07-08_20376,1,International,2021-07-08,20376
Dand_2021-07-08_20378,1,Dand,2021-07-08,20378
Arghandab_2021-07-08_20378,1,Arghandab,2021-07-08,20378
Base_2021-07-08_20377,1,Base,2021-07-08,20377
Air_2021-07-08_20377,1,Air,2021-07-08,20377
Bagram_2021-07-08_20377,1,Bagram,2021-07-08,20377
Airport_2021-07-08_20376,1,Airport,2021-07-08,20376
Bagram_2021-07-04_20367,1,Bagram,2021-07-04,20367
International_2021-07-04_20366,1,International,2021-07-04,20366
Base_2021-07-12_20391,1,Base,2021-07-12,20391
Kabul_2021-07-04_20366,1,Kabul,2021-07-04,20366
Winnetka_2021-06-30_20357,1,Winnetka,2021-06-30,20357
Bay_2021-06-30_20357,1,Bay,2021-06-30,20357
Guantánamo_2021-06-30_20357,1,Guantánamo,2021-06-30,20357
Baghdad_2021-06-30_20357,1,Baghdad,2021-06-30,20357
Wiley_2021-06-29_20355,1,Wiley,2021-06-29,20355
Maya_2021-06-29_20355,1,Maya,2021-06-29,20355
stand_2021-06-29_20350,1,stand,2021-06-29,20350
Qatar_2021-06-26_20349,1,Qatar,2021-06-26,20349
Doha_2021-06-26_20349,1,Doha,2021-06-26,20349
Wiley_2021-06-21_20340,1,Wiley,2021-06-21,20340
Maya_2021-06-21_20340,1,Maya,2021-06-21,20340
Park_2021-06-18_20336,1,Park,2021-06-18,20336
College_2021-06-18_20336,1,College,2021-06-18,20336
Ghraib_2021-06-18_20336,1,Ghraib,2021-06-18,20336
Abu_2021-06-18_20336,1,Abu,2021-06-18,20336
Donald_2021-06-30_20357,1,Donald,2021-06-30,20357
Bagram_2021-07-02_20359,1,Bagram,2021-07-02,20359
Air_2021-07-02_20359,1,Air,2021-07-02,20359
Air_2021-07-02_20362,1,Air,2021-07-02,20362
Base_2021-07-04_20365,1,Base,2021-07-04,20365
Air_2021-07-04_20365,1,Air,2021-07-04,20365
Bagram_2021-07-04_20365,1,Bagram,2021-07-04,20365
Afghanistan_2021-07-03_20363,1,Afghanistan,2021-07-03,20363
Reynolds_2021-07-02_20362,1,Reynolds,2021-07-02,20362
Base_2021-07-02_20362,1,Base,2021-07-02,20362
Bagram_2021-07-02_20362,1,Bagram,2021-07-02,20362
Base_2021-07-02_20359,1,Base,2021-07-02,20359
Base_2021-07-02_20360,1,Base,2021-07-02,20360
Air_2021-07-02_20360,1,Air,2021-07-02,20360
Bagram_2021-07-02_20360,1,Bagram,2021-07-02,20360
Airport_2021-07-02_20359,1,Airport,2021-07-02,20359
International_2021-07-02_20359,1,International,2021-07-02,20359
Kabul_2021-07-02_20359,1,Kabul,2021-07-02,20359
Air_2021-07-12_20391,1,Air,2021-07-12,20391
Guillain_2021-07-12_20394,1,Guillain,2021-07-12,20394
Belt_2021-06-13_20328,1,Belt,2021-06-13,20328
Dulles_2021-07-30_20440,1,Dulles,2021-07-30,20440
Qatar_2021-08-02_20448,1,Qatar,2021-08-02,20448
Doha_2021-08-02_20448,1,Doha,2021-08-02,20448
Vallarta_2021-08-01_20447,1,Vallarta,2021-08-01,20447
Puerto_2021-08-01_20447,1,Puerto,2021-08-01,20447
Vallarta_2021-07-30_20441,1,Vallarta,2021-07-30,20441
Puerto_2021-07-30_20441,1,Puerto,2021-07-30,20441
Lee_2021-07-30_20441,1,Lee,2021-07-30,20441
Fort_2021-07-30_20441,1,Fort,2021-07-30,20441
Airport_2021-07-30_20441,1,Airport,2021-07-30,20441
International_2021-07-30_20441,1,International,2021-07-30,20441
Dulles_2021-07-30_20441,1,Dulles,2021-07-30,20441
Broadway_2021-07-30_20441,1,Broadway,2021-07-30,20441
Lee_2021-07-30_20440,1,Lee,2021-07-30,20440
Fort_2021-07-30_20440,1,Fort,2021-07-30,20440
Airport_2021-07-30_20440,1,Airport,2021-07-30,20440
Ansari_2021-08-05_20458,1,Ansari,2021-08-05,20458
International_2021-08-05_20458,1,International,2021-08-05,20458
Airport_2021-08-05_20458,1,Airport,2021-08-05,20458
Dixie_2021-08-08_20473,1,Dixie,2021-08-08,20473
Tokyo_2021-08-09_20479,1,Tokyo,2021-08-09,20479
Games_2021-08-09_20479,1,Games,2021-08-09,20479
Summer_2021-08-09_20479,1,Summer,2021-08-09,20479
Propaganda_2021-08-09_20478,1,Propaganda,2021-08-09,20478
Kunduz_2021-08-09_20478,1,Kunduz,2021-08-09,20478
Fire_2021-08-08_20473,1,Fire,2021-08-08,20473
Base_2021-08-08_20469,1,Base,2021-08-08,20469
Afghanistan_2021-08-07_20465,1,Afghanistan,2021-08-07,20465
Air_2021-08-08_20469,1,Air,2021-08-08,20469
Bagram_2021-08-08_20469,1,Bagram,2021-08-08,20469
Province_2021-08-08_20466,1,Province,2021-08-08,20466
Pul_2021-08-08_20466,1,Pul,2021-08-08,20466
Sar_2021-08-08_20466,1,Sar,2021-08-08,20466
Churchill_2021-08-07_20465,1,Churchill,2021-08-07,20465
International_2021-07-30_20440,1,International,2021-07-30,20440
Capitol_2021-07-29_20438,1,Capitol,2021-07-29,20438
Barré_2021-07-12_20394,1,Barré,2021-07-12,20394
America_2021-07-29_20437,1,America,2021-07-29,20437
Bagram_2021-07-23_20421,1,Bagram,2021-07-23,20421
Lee_2021-07-22_20419,1,Lee,2021-07-22,20419
Fort_2021-07-22_20419,1,Fort,2021-07-22,20419
Lee_2021-07-19_20411,1,Lee,2021-07-19,20411
Fort_2021-07-19_20411,1,Fort,2021-07-19,20411
Bay_2021-07-19_20410,1,Bay,2021-07-19,20410
Ahmedi_2021-07-18_20409,1,Ahmedi,2021-07-18,20409
Reyhan_2021-07-18_20409,1,Reyhan,2021-07-18,20409
Broadway_2021-07-18_20408,1,Broadway,2021-07-18,20408
Uyghur_2021-07-15_20403,1,Uyghur,2021-07-15,20403
Izgil_2021-07-15_20403,1,Izgil,2021-07-15,20403
Hamut_2021-07-15_20403,1,Hamut,2021-07-15,20403
Tahir_2021-07-15_20403,1,Tahir,2021-07-15,20403
Bay_2021-07-15_20400,1,Bay,2021-07-15,20400
Guantánamo_2021-07-15_20400,1,Guantánamo,2021-07-15,20400
Air_2021-07-23_20421,1,Air,2021-07-23,20421
Base_2021-07-23_20421,1,Base,2021-07-23,20421
Modern_2021-07-23_20423,1,Modern,2021-07-23,20423
Mountain_2021-07-29_20436,1,Mountain,2021-07-29,20436
Welcome_2021-07-29_20437,1,Welcome,2021-07-29,20437
Prince_2021-07-29_20437,1,Prince,2021-07-29,20437
Road_2021-07-29_20437,1,Road,2021-07-29,20437
Belt_2021-07-29_20437,1,Belt,2021-07-29,20437
Road_2021-07-29_20436,1,Road,2021-07-29,20436
Belt_2021-07-29_20436,1,Belt,2021-07-29,20436
Pamir_2021-07-29_20436,1,Pamir,2021-07-29,20436
Love_2021-07-23_20423,1,Love,2021-07-23,20423
Road_2021-07-28_20433,1,Road,2021-07-28,20433
Belt_2021-07-28_20433,1,Belt,2021-07-28,20433
Fire_2021-07-26_20430,1,Fire,2021-07-26,20430
Dixie_2021-07-26_20430,1,Dixie,2021-07-26,20430
Barty_2021-07-25_20426,1,Barty,2021-07-25,20426
Ashleigh_2021-07-25_20426,1,Ashleigh,2021-07-25,20426
Road_2021-06-13_20328,1,Road,2021-06-13,20328
Europe_2021-06-10_20327,1,Europe,2021-06-10,20327
Delta_2021-03-27_20199,1,Delta,2021-03-27,20199
Alika_2021-04-08_20213,1,Alika,2021-04-08,20213
Norway_2021-04-14_20227,1,Norway,2021-04-14,20227
Cemetery_2021-04-14_20226,1,Cemetery,2021-04-14,20226
National_2021-04-14_20226,1,National,2021-04-14,20226
Arlington_2021-04-14_20226,1,Arlington,2021-04-14,20226
Palace_2021-04-13_20222,1,Palace,2021-04-13,20222
Clock_2021-04-13_20222,1,Clock,2021-04-13,20222
Great_2021-04-13_20222,1,Great,2021-04-13,20222
Clock_2021-04-13_20220,1,Clock,2021-04-13,20220
Great_2021-04-13_20220,1,Great,2021-04-13,20220
Tower_2021-04-13_20220,1,Tower,2021-04-13,20220
Elizabeth_2021-04-13_20220,1,Elizabeth,2021-04-13,20220
restore_2021-04-13_20220,1,restore,2021-04-13,20220
Times_2021-04-13_20220,1,Times,2021-04-13,20220
Kot_2021-04-08_20213,1,Kot,2021-04-08,20213
Pashton_2021-04-08_20213,1,Pashton,2021-04-08,20213
Denmark_2021-04-14_20227,1,Denmark,2021-04-14,20227
Times_2021-04-14_20227,1,Times,2021-04-14,20227
restore_2021-04-14_20227,1,restore,2021-04-14,20227
Lincoln_2021-04-14_20232,1,Lincoln,2021-04-14,20232
hour_2021-04-18_20252,1,hour,2021-04-18,20252
Force_2021-04-18_20252,1,Force,2021-04-18,20252
U.S._2021-04-18_20252,1,U.S.,2021-04-18,20252
U.N._2021-04-18_20252,1,U.N.,2021-04-18,20252
Confused_2021-04-14_20234,1,Confused,2021-04-14,20234
Center_2021-04-14_20232,1,Center,2021-04-14,20232
Park_2021-04-14_20232,1,Park,2021-04-14,20232
Elizabeth_2021-04-14_20227,1,Elizabeth,2021-04-14,20227
Bryant_2021-04-14_20232,1,Bryant,2021-04-14,20232
Denali_2021-04-14_20232,1,Denali,2021-04-14,20232
Muldrow_2021-04-14_20232,1,Muldrow,2021-04-14,20232
Clock_2021-04-14_20227,1,Clock,2021-04-14,20227
Great_2021-04-14_20227,1,Great,2021-04-14,20227
Tower_2021-04-14_20227,1,Tower,2021-04-14,20227
village_2021-04-08_20213,1,village,2021-04-08,20213
Golran_2021-04-08_20213,1,Golran,2021-04-08,20213
Kapoor_2021-04-19_20257,1,Kapoor,2021-04-19,20257
Firoz_2021-04-08_20213,1,Firoz,2021-04-08,20213
Alabama_2021-04-01_20207,1,Alabama,2021-04-01,20207
Building_2021-03-31_20206,1,Building,2021-03-31,20206
State_2021-03-31_20206,1,State,2021-03-31,20206
Empire_2021-03-31_20206,1,Empire,2021-03-31,20206
Building_2021-03-30_20204,1,Building,2021-03-30,20204
State_2021-03-30_20204,1,State,2021-03-30,20204
Empire_2021-03-30_20204,1,Empire,2021-03-30,20204
Guantánamo_2021-03-28_20201,1,Guantánamo,2021-03-28,20201
Sudan_2021-03-27_20200,1,Sudan,2021-03-27,20200
Port_2021-03-27_20200,1,Port,2021-03-27,20200
administration_2021-03-27_20200,1,administration,2021-03-27,20200
Bush_2021-03-27_20200,1,Bush,2021-03-27,20200
Bay_2021-03-27_20200,1,Bay,2021-03-27,20200
Art_2021-03-27_20199,1,Art,2021-03-27,20199
Montenegro_2021-03-27_20199,1,Montenegro,2021-03-27,20199
Sway_2021-04-01_20207,1,Sway,2021-04-01,20207
Drunken_2021-04-01_20208,1,Drunken,2021-04-01,20208
Hazing_2021-04-01_20208,1,Hazing,2021-04-01,20208
America_2021-04-04_20209,1,America,2021-04-04,20209
Hosain_2021-04-08_20213,1,Hosain,2021-04-08,20213
Zai_2021-04-08_20213,1,Zai,2021-04-08,20213
Chergo_2021-04-08_20213,1,Chergo,2021-04-08,20213
Spa_2021-04-04_20209,1,Spa,2021-04-04,20209
Village_2021-04-04_20209,1,Village,2021-04-04,20209
Sharq_2021-04-04_20209,1,Sharq,2021-04-04,20209
Voice_2021-04-04_20209,1,Voice,2021-04-04,20209
Modern_2021-04-01_20208,1,Modern,2021-04-01,20208
Mir_2021-04-04_20209,1,Mir,2021-04-04,20209
Asfandyar_2021-04-04_20209,1,Asfandyar,2021-04-04,20209
Better_2021-04-01_20208,1,Better,2021-04-01,20208
Building_2021-04-01_20208,1,Building,2021-04-01,20208
Review_2021-04-01_20208,1,Review,2021-04-01,20208
Love_2021-04-01_20208,1,Love,2021-04-01,20208
Subhash_2021-04-19_20257,1,Subhash,2021-04-19,20257
Kennedy_2021-04-19_20258,1,Kennedy,2021-04-19,20258
Biden_2021-06-10_20327,1,Biden,2021-06-10,20327
Qatar_2021-05-15_20299,1,Qatar,2021-05-15,20299
Ghazni_2021-05-27_20308,1,Ghazni,2021-05-27,20308
Wardak_2021-05-27_20308,1,Wardak,2021-05-27,20308
Baghlan_2021-05-27_20308,1,Baghlan,2021-05-27,20308
Laghman_2021-05-27_20308,1,Laghman,2021-05-27,20308
Base_2021-05-25_20307,1,Base,2021-05-25,20307
Air_2021-05-25_20307,1,Air,2021-05-25,20307
Bagram_2021-05-25_20307,1,Bagram,2021-05-25,20307
Square_2021-05-24_20306,1,Square,2021-05-24,20306
Times_2021-05-24_20306,1,Times,2021-05-24,20306
capacity_2021-05-18_20303,1,capacity,2021-05-18,20303
Final_2021-05-18_20303,1,Final,2021-05-18,20303
Grand_2021-05-18_20303,1,Grand,2021-05-18,20303
Capitol_2021-05-17_20302,1,Capitol,2021-05-17,20302
capacity_2021-05-17_20302,1,capacity,2021-05-17,20302
Final_2021-05-17_20302,1,Final,2021-05-17,20302
Marine_2021-05-28_20312,1,Marine,2021-05-28,20312
New_2021-05-28_20312,1,New,2021-05-28,20312
Antonik_2021-05-28_20312,1,Antonik,2021-05-28,20312
Gardez_2021-06-03_20318,1,Gardez,2021-06-03,20318
Airport_2021-06-03_20319,1,Airport,2021-06-03,20319
J.F.K._2021-06-03_20319,1,J.F.K.,2021-06-03,20319
Base_2021-06-03_20319,1,Base,2021-06-03,20319
Air_2021-06-03_20319,1,Air,2021-06-03,20319
Bagram_2021-06-03_20319,1,Bagram,2021-06-03,20319
city_2021-06-03_20318,1,city,2021-06-03,20318
Andkhoi_2021-06-03_20318,1,Andkhoi,2021-06-03,20318
Wuhan_2021-05-28_20313,1,Wuhan,2021-05-28,20313
Bastion_2021-05-31_20315,1,Bastion,2021-05-31,20315
Leatherneck_2021-05-31_20315,1,Leatherneck,2021-05-31,20315
Hanson_2021-05-31_20315,1,Hanson,2021-05-31,20315
Address_2021-05-30_20314,1,Address,2021-05-30,20314
Gettysburg_2021-05-30_20314,1,Gettysburg,2021-05-30,20314
Biden_2021-05-28_20313,1,Biden,2021-05-28,20313
Grand_2021-05-17_20302,1,Grand,2021-05-17,20302
Doha_2021-05-15_20299,1,Doha,2021-05-15,20299
Airport_2021-04-19_20258,1,Airport,2021-04-19,20258
Antonik_2021-05-13_20295,1,Antonik,2021-05-13,20295
day_2021-05-03_20281,1,day,2021-05-03,20281
Ray_2021-05-03_20281,1,Ray,2021-05-03,20281
X_2021-05-03_20281,1,X,2021-05-03,20281
Camp_2021-05-03_20281,1,Camp,2021-05-03,20281
Bay_2021-05-03_20281,1,Bay,2021-05-03,20281
Guantánamo_2021-05-03_20281,1,Guantánamo,2021-05-03,20281
sprawl_2021-05-01_20277,1,sprawl,2021-05-01,20277
Airfield_2021-05-01_20277,1,Airfield,2021-05-01,20277
Kandahar_2021-05-01_20277,1,Kandahar,2021-05-01,20277
Questions_2021-04-29_20275,1,Questions,2021-04-29,20275
Street_2021-04-29_20275,1,Street,2021-04-29,20275
Downing_2021-04-29_20275,1,Downing,2021-04-29,20275
Capitol_2021-04-21_20267,1,Capitol,2021-04-21,20267
Province_2021-04-21_20263,1,Province,2021-04-21,20263
Helmand_2021-04-21_20263,1,Helmand,2021-04-21,20263
Province_2021-05-06_20285,1,Province,2021-05-06,20285
Laghman_2021-05-06_20285,1,Laghman,2021-05-06,20285
Baghlan_2021-05-06_20285,1,Baghlan,2021-05-06,20285
Air_2021-05-06_20285,1,Air,2021-05-06,20285
New_2021-05-13_20295,1,New,2021-05-13,20295
Camp_2021-05-13_20295,1,Camp,2021-05-13,20295
Grande_2021-05-09_20292,1,Grande,2021-05-09,20292
Rio_2021-05-09_20292,1,Rio,2021-05-09,20292
Andkhoi_2021-05-06_20287,1,Andkhoi,2021-05-06,20287
Base_2021-05-06_20285,1,Base,2021-05-06,20285
Bagram_2021-05-06_20285,1,Bagram,2021-05-06,20285
Wardak_2021-05-06_20285,1,Wardak,2021-05-06,20285
Zarghoon_2021-05-06_20285,1,Zarghoon,2021-05-06,20285
District_2021-05-06_20285,1,District,2021-05-06,20285
Kot_2021-05-06_20285,1,Kot,2021-05-06,20285
Koh_2021-05-06_20285,1,Koh,2021-05-06,20285
Firoz_2021-05-06_20285,1,Firoz,2021-05-06,20285
Ghazni_2021-05-06_20285,1,Ghazni,2021-05-06,20285
Bahauddin_2018-10-05_18940,1,Bahauddin,2018-10-05,18940
village_2018-10-05_18940,1,village,2018-10-05,18940
Pervez_2014-04-10_16624,1,Pervez,2014-04-10,16624
Pakhtunkhwa_2015-09-12_17436,1,Pakhtunkhwa,2015-09-12,17436
Street_2015-09-12_17436,1,Street,2015-09-12,17436
Sesame_2015-09-12_17436,1,Sesame,2015-09-12,17436
Nemes_2015-09-09_17433,1,Nemes,2015-09-09,17433
Laszlo_2015-09-09_17433,1,Laszlo,2015-09-09,17433
Auschwitz_2015-09-09_17433,1,Auschwitz,2015-09-09,17433
Set_2015-09-09_17433,1,Set,2015-09-09,17433
Ole_2015-09-09_17433,1,Ole,2015-09-09,17433
Grand_2015-09-09_17433,1,Grand,2015-09-09,17433
Sands_2015-09-09_17433,1,Sands,2015-09-09,17433
Philippe_2015-09-09_17433,1,Philippe,2015-09-09,17433
Festival_2015-09-09_17433,1,Festival,2015-09-09,17433
Film_2015-09-09_17433,1,Film,2015-09-09,17433
Berlin_2015-09-09_17433,1,Berlin,2015-09-09,17433
Stefanie_2015-09-09_17433,1,Stefanie,2015-09-09,17433
Peeples_2015-09-09_17433,1,Peeples,2015-09-09,17433
Khyber_2015-09-12_17436,1,Khyber,2015-09-12,17436
Konstantinos_2015-09-14_17441,1,Konstantinos,2015-09-14,17441
Sgt_2015-03-27_17233,1,Sgt,2015-03-27,17233
Vardakis_2015-09-14_17441,1,Vardakis,2015-09-14,17441
Bagram_2015-09-23_17456,1,Bagram,2015-09-23,17456
Cpl_2015-09-20_17451,1,Cpl,2015-09-20,17451
Lance_2015-09-20_17451,1,Lance,2015-09-20,17451
Bay_2015-09-18_17448,1,Bay,2015-09-18,17448
Guantánamo_2015-09-18_17448,1,Guantánamo,2015-09-18,17448
Base_2015-09-18_17447,1,Base,2015-09-18,17447
Air_2015-09-18_17447,1,Air,2015-09-18,17447
Badaber_2015-09-18_17447,1,Badaber,2015-09-18,17447
Guantánamo_2015-09-17_17445,1,Guantánamo,2015-09-17,17445
Pilot_2015-09-16_17443,1,Pilot,2015-09-16,17443
Virginian_2015-09-16_17443,1,Virginian,2015-09-16,17443
Bay_2015-09-16_17443,1,Bay,2015-09-16,17443
Guantánamo_2015-09-16_17443,1,Guantánamo,2015-09-16,17443
diplomat_2015-09-14_17441,1,diplomat,2015-09-14,17441
Greek_2015-09-14_17441,1,Greek,2015-09-14,17441
Aubrey_2015-09-09_17433,1,Aubrey,2015-09-09,17433
Janeiro_2015-09-09_17433,1,Janeiro,2015-09-09,17433
de_2015-09-09_17433,1,de,2015-09-09,17433
